censo,iso_3166-2_AR,provincia,sexo,rango_etario,nativo_extranjero,poblacion,
2022,AR-J,SAN JUAN,V,45-49,N,23678,
2022,AR-J,SAN JUAN,V,50-54,N,19086,
2022,AR-J,SAN JUAN,V,55-59,N,16718,
2022,AR-J,SAN JUAN,V,60-64,N,14509,
2022,AR-J,SAN JUAN,V,65-69,N,13028,
2022,AR-J,SAN JUAN,V,70-74,N,10423,
2022,AR-J,SAN JUAN,V,75-79,N,6821,
2022,AR-J,SAN JUAN,V,80-84,N,3614,
2022,AR-J,SAN JUAN,V,85+,N,2363,
1869,AR-J,SAN JUAN,M,05-09,E,53,
1869,AR-J,SAN JUAN,M,10-14,E,82,
1869,AR-J,SAN JUAN,M,00-04,E,40,
1869,AR-J,SAN JUAN,M,15-19,E,66,
1869,AR-J,SAN JUAN,M,20-24,E,86,
1869,AR-J,SAN JUAN,M,25-29,E,83,
1869,AR-J,SAN JUAN,M,30-34,E,76,
1869,AR-J,SAN JUAN,M,35-39,E,47,
1869,AR-J,SAN JUAN,M,40-44,E,54,
1869,AR-J,SAN JUAN,M,45-49,E,39,
1869,AR-J,SAN JUAN,M,50-54,E,24,
1869,AR-J,SAN JUAN,M,55-59,E,16,
1869,AR-J,SAN JUAN,M,60-64,E,13,
1869,AR-J,SAN JUAN,M,65-69,E,5,
1869,AR-J,SAN JUAN,M,70-74,E,9,
1869,AR-J,SAN JUAN,M,75-79,E,1,
1869,AR-J,SAN JUAN,M,80-84,E,1,
1869,AR-J,SAN JUAN,M,85+,E,3,
1869,AR-J,SAN JUAN,V,05-09,E,80,
1869,AR-J,SAN JUAN,V,10-14,E,104,
1869,AR-J,SAN JUAN,V,00-04,E,41,
1869,AR-J,SAN JUAN,V,15-19,E,132,
1869,AR-J,SAN JUAN,V,20-24,E,182,
1869,AR-J,SAN JUAN,V,25-29,E,238,
1869,AR-J,SAN JUAN,V,30-34,E,215,
1869,AR-J,SAN JUAN,V,35-39,E,150,
1869,AR-J,SAN JUAN,V,40-44,E,165,
1869,AR-J,SAN JUAN,V,45-49,E,101,
1869,AR-J,SAN JUAN,V,50-54,E,69,
1869,AR-J,SAN JUAN,V,55-59,E,38,
1869,AR-J,SAN JUAN,V,60-64,E,39,
1869,AR-J,SAN JUAN,V,65-69,E,23,
1869,AR-J,SAN JUAN,V,70-74,E,14,
1869,AR-J,SAN JUAN,V,75-79,E,5,
1869,AR-J,SAN JUAN,V,80-84,E,9,
1869,AR-J,SAN JUAN,V,85+,E,9,
1895,AR-J,SAN JUAN,M,05-09,E,152,
1895,AR-J,SAN JUAN,M,10-14,E,227,
1895,AR-J,SAN JUAN,M,00-04,E,26,
1895,AR-J,SAN JUAN,M,15-19,E,239,
1895,AR-J,SAN JUAN,M,20-24,E,170,
1895,AR-J,SAN JUAN,M,25-29,E,192,
1895,AR-J,SAN JUAN,M,30-34,E,223,
1895,AR-J,SAN JUAN,M,35-39,E,228,
1895,AR-J,SAN JUAN,M,40-44,E,185,
1895,AR-J,SAN JUAN,M,45-49,E,145,
1895,AR-J,SAN JUAN,M,50-54,E,83,
1895,AR-J,SAN JUAN,M,55-59,E,47,
1895,AR-J,SAN JUAN,M,60-64,E,37,
1895,AR-J,SAN JUAN,M,65-69,E,15,
1895,AR-J,SAN JUAN,M,70-74,E,21,
1895,AR-J,SAN JUAN,M,75-79,E,7,
1895,AR-J,SAN JUAN,M,80-84,E,9,
1895,AR-J,SAN JUAN,M,85+,E,11,
1895,AR-J,SAN JUAN,V,05-09,E,211,
1895,AR-J,SAN JUAN,V,10-14,E,264,
1895,AR-J,SAN JUAN,V,00-04,E,26,
1895,AR-J,SAN JUAN,V,15-19,E,234,
1895,AR-J,SAN JUAN,V,20-24,E,216,
1895,AR-J,SAN JUAN,V,25-29,E,316,
1895,AR-J,SAN JUAN,V,30-34,E,403,
1895,AR-J,SAN JUAN,V,35-39,E,393,
1895,AR-J,SAN JUAN,V,40-44,E,326,
1895,AR-J,SAN JUAN,V,45-49,E,310,
1895,AR-J,SAN JUAN,V,50-54,E,211,
1895,AR-J,SAN JUAN,V,55-59,E,153,
1895,AR-J,SAN JUAN,V,60-64,E,111,
1895,AR-J,SAN JUAN,V,65-69,E,63,
1895,AR-J,SAN JUAN,V,70-74,E,30,
1895,AR-J,SAN JUAN,V,75-79,E,14,
1895,AR-J,SAN JUAN,V,80-84,E,12,
1895,AR-J,SAN JUAN,V,85+,E,12,
1914,AR-J,SAN JUAN,M,10-14,E,636,
1914,AR-J,SAN JUAN,M,05-09,E,665,
1914,AR-J,SAN JUAN,M,00-04,E,239,
1914,AR-J,SAN JUAN,M,15-19,E,584,
1914,AR-J,SAN JUAN,M,20-24,E,714,
1914,AR-J,SAN JUAN,M,25-29,E,794,
1914,AR-J,SAN JUAN,M,30-34,E,678,
1914,AR-J,SAN JUAN,M,35-39,E,588,
1914,AR-J,SAN JUAN,M,40-44,E,403,
1914,AR-J,SAN JUAN,M,45-49,E,367,
1914,AR-J,SAN JUAN,M,50-54,E,305,
1914,AR-J,SAN JUAN,M,55-59,E,227,
1914,AR-J,SAN JUAN,M,60-64,E,155,
1914,AR-J,SAN JUAN,M,65-69,E,109,
1914,AR-J,SAN JUAN,M,70-74,E,54,
1914,AR-J,SAN JUAN,M,75-79,E,29,
1914,AR-J,SAN JUAN,M,80-84,E,11,
1914,AR-J,SAN JUAN,M,85+,E,13,
1914,AR-J,SAN JUAN,V,10-14,E,717,
1914,AR-J,SAN JUAN,V,05-09,E,734,
1914,AR-J,SAN JUAN,V,00-04,E,268,
1914,AR-J,SAN JUAN,V,15-19,E,909,
1914,AR-J,SAN JUAN,V,20-24,E,1155,
1914,AR-J,SAN JUAN,V,25-29,E,1324,
1914,AR-J,SAN JUAN,V,30-34,E,1118,
1914,AR-J,SAN JUAN,V,35-39,E,928,
1914,AR-J,SAN JUAN,V,40-44,E,681,
1914,AR-J,SAN JUAN,V,45-49,E,613,
1914,AR-J,SAN JUAN,V,50-54,E,519,
1914,AR-J,SAN JUAN,V,55-59,E,334,
1914,AR-J,SAN JUAN,V,60-64,E,269,
1914,AR-J,SAN JUAN,V,65-69,E,133,
1914,AR-J,SAN JUAN,V,70-74,E,77,
1914,AR-J,SAN JUAN,V,75-79,E,33,
1914,AR-J,SAN JUAN,V,80-84,E,19,
1914,AR-J,SAN JUAN,V,85+,E,20,
1947,AR-J,SAN JUAN,M,10-14,E,65,
1947,AR-J,SAN JUAN,M,05-09,E,54,
1947,AR-J,SAN JUAN,M,00-04,E,77,
1947,AR-J,SAN JUAN,M,15-19,E,119,
1947,AR-J,SAN JUAN,M,20-24,E,285,
1947,AR-J,SAN JUAN,M,25-29,E,336,
1947,AR-J,SAN JUAN,M,30-34,E,398,
1947,AR-J,SAN JUAN,M,35-39,E,703,
1947,AR-J,SAN JUAN,M,40-44,E,947,
1947,AR-J,SAN JUAN,M,45-49,E,824,
1947,AR-J,SAN JUAN,M,50-54,E,750,
1947,AR-J,SAN JUAN,M,55-59,E,733,
1947,AR-J,SAN JUAN,M,60-64,E,591,
1947,AR-J,SAN JUAN,M,65-69,E,447,
1947,AR-J,SAN JUAN,M,70-74,E,320,
1947,AR-J,SAN JUAN,M,75-79,E,164,
1947,AR-J,SAN JUAN,M,80-84,E,73,
1947,AR-J,SAN JUAN,M,85+,E,44,
1947,AR-J,SAN JUAN,V,10-14,E,97,
1947,AR-J,SAN JUAN,V,05-09,E,76,
1947,AR-J,SAN JUAN,V,00-04,E,70,
1947,AR-J,SAN JUAN,V,15-19,E,170,
1947,AR-J,SAN JUAN,V,20-24,E,413,
1947,AR-J,SAN JUAN,V,25-29,E,485,
1947,AR-J,SAN JUAN,V,30-34,E,540,
1947,AR-J,SAN JUAN,V,35-39,E,1085,
1947,AR-J,SAN JUAN,V,40-44,E,1459,
1947,AR-J,SAN JUAN,V,45-49,E,1336,
1947,AR-J,SAN JUAN,V,50-54,E,1342,
1947,AR-J,SAN JUAN,V,55-59,E,1202,
1947,AR-J,SAN JUAN,V,60-64,E,963,
1947,AR-J,SAN JUAN,V,65-69,E,599,
1947,AR-J,SAN JUAN,V,70-74,E,349,
1947,AR-J,SAN JUAN,V,75-79,E,162,
1947,AR-J,SAN JUAN,V,80-84,E,73,
1947,AR-J,SAN JUAN,V,85+,E,45,
1960,AR-J,SAN JUAN,M,05-09,E,143,
1960,AR-J,SAN JUAN,M,10-14,E,436,
1960,AR-J,SAN JUAN,M,00-04,E,55,
1960,AR-J,SAN JUAN,M,15-19,E,412,
1960,AR-J,SAN JUAN,M,20-24,E,358,
1960,AR-J,SAN JUAN,M,25-29,E,427,
1960,AR-J,SAN JUAN,M,30-34,E,533,
1960,AR-J,SAN JUAN,M,35-39,E,656,
1960,AR-J,SAN JUAN,M,40-44,E,577,
1960,AR-J,SAN JUAN,M,45-49,E,613,
1960,AR-J,SAN JUAN,M,50-54,E,861,
1960,AR-J,SAN JUAN,M,55-59,E,939,
1960,AR-J,SAN JUAN,M,60-64,E,745,
1960,AR-J,SAN JUAN,M,65-69,E,612,
1960,AR-J,SAN JUAN,M,70-74,E,496,
1960,AR-J,SAN JUAN,M,75-79,E,312,
1960,AR-J,SAN JUAN,M,80-84,E,150,
1960,AR-J,SAN JUAN,M,85+,E,89,
1960,AR-J,SAN JUAN,V,05-09,E,167,
1960,AR-J,SAN JUAN,V,10-14,E,440,
1960,AR-J,SAN JUAN,V,00-04,E,72,
1960,AR-J,SAN JUAN,V,15-19,E,489,
1960,AR-J,SAN JUAN,V,20-24,E,487,
1960,AR-J,SAN JUAN,V,25-29,E,572,
1960,AR-J,SAN JUAN,V,30-34,E,670,
1960,AR-J,SAN JUAN,V,35-39,E,927,
1960,AR-J,SAN JUAN,V,40-44,E,780,
1960,AR-J,SAN JUAN,V,45-49,E,896,
1960,AR-J,SAN JUAN,V,50-54,E,1241,
1960,AR-J,SAN JUAN,V,55-59,E,1306,
1960,AR-J,SAN JUAN,V,60-64,E,1008,
1960,AR-J,SAN JUAN,V,65-69,E,881,
1960,AR-J,SAN JUAN,V,70-74,E,659,
1960,AR-J,SAN JUAN,V,75-79,E,336,
1960,AR-J,SAN JUAN,V,80-84,E,149,
1960,AR-J,SAN JUAN,V,85+,E,52,
1970,AR-J,SAN JUAN,M,05-09,E,0,
1970,AR-J,SAN JUAN,M,10-14,E,50,
1970,AR-J,SAN JUAN,M,00-04,E,0,
1970,AR-J,SAN JUAN,M,15-19,E,50,
1970,AR-J,SAN JUAN,M,20-24,E,600,
1970,AR-J,SAN JUAN,M,25-29,E,500,
1970,AR-J,SAN JUAN,M,30-34,E,450,
1970,AR-J,SAN JUAN,M,35-39,E,200,
1970,AR-J,SAN JUAN,M,40-44,E,400,
1970,AR-J,SAN JUAN,M,45-49,E,750,
1970,AR-J,SAN JUAN,M,50-54,E,450,
1970,AR-J,SAN JUAN,M,55-59,E,350,
1970,AR-J,SAN JUAN,M,60-64,E,1300,
1970,AR-J,SAN JUAN,M,65-69,E,1050,
1970,AR-J,SAN JUAN,M,70-74,E,550,
1970,AR-J,SAN JUAN,M,75-79,E,200,
1970,AR-J,SAN JUAN,M,80-84,E,200,
1970,AR-J,SAN JUAN,M,85+,E,200,
1970,AR-J,SAN JUAN,V,05-09,E,0,
1970,AR-J,SAN JUAN,V,10-14,E,50,
1970,AR-J,SAN JUAN,V,00-04,E,0,
1970,AR-J,SAN JUAN,V,15-19,E,0,
1970,AR-J,SAN JUAN,V,20-24,E,300,
1970,AR-J,SAN JUAN,V,25-29,E,200,
1970,AR-J,SAN JUAN,V,30-34,E,400,
1970,AR-J,SAN JUAN,V,35-39,E,450,
1970,AR-J,SAN JUAN,V,40-44,E,600,
1970,AR-J,SAN JUAN,V,45-49,E,650,
1970,AR-J,SAN JUAN,V,50-54,E,750,
1970,AR-J,SAN JUAN,V,55-59,E,600,
1970,AR-J,SAN JUAN,V,60-64,E,1300,
1970,AR-J,SAN JUAN,V,65-69,E,800,
1970,AR-J,SAN JUAN,V,70-74,E,900,
1970,AR-J,SAN JUAN,V,75-79,E,400,
1970,AR-J,SAN JUAN,V,80-84,E,100,
1970,AR-J,SAN JUAN,V,85+,E,100,
1980,AR-J,SAN JUAN,M,00-04,E,26,
1980,AR-J,SAN JUAN,M,05-09,E,138,
1980,AR-J,SAN JUAN,M,10-14,E,132,
1980,AR-J,SAN JUAN,M,15-19,E,118,
1980,AR-J,SAN JUAN,M,20-24,E,144,
1980,AR-J,SAN JUAN,M,25-29,E,216,
1980,AR-J,SAN JUAN,M,30-34,E,394,
1980,AR-J,SAN JUAN,M,35-39,E,352,
1980,AR-J,SAN JUAN,M,40-44,E,314,
1980,AR-J,SAN JUAN,M,45-49,E,301,
1980,AR-J,SAN JUAN,M,50-54,E,388,
1980,AR-J,SAN JUAN,M,55-59,E,450,
1980,AR-J,SAN JUAN,M,60-64,E,421,
1980,AR-J,SAN JUAN,M,65-69,E,408,
1980,AR-J,SAN JUAN,M,70-74,E,490,
1980,AR-J,SAN JUAN,M,75-79,E,450,
1980,AR-J,SAN JUAN,M,80-84,E,259,
1980,AR-J,SAN JUAN,M,85+,E,148,
1980,AR-J,SAN JUAN,V,00-04,E,39,
1980,AR-J,SAN JUAN,V,05-09,E,150,
1980,AR-J,SAN JUAN,V,10-14,E,121,
1980,AR-J,SAN JUAN,V,15-19,E,109,
1980,AR-J,SAN JUAN,V,20-24,E,146,
1980,AR-J,SAN JUAN,V,25-29,E,283,
1980,AR-J,SAN JUAN,V,30-34,E,420,
1980,AR-J,SAN JUAN,V,35-39,E,444,
1980,AR-J,SAN JUAN,V,40-44,E,410,
1980,AR-J,SAN JUAN,V,45-49,E,401,
1980,AR-J,SAN JUAN,V,50-54,E,502,
1980,AR-J,SAN JUAN,V,55-59,E,624,
1980,AR-J,SAN JUAN,V,60-64,E,486,
1980,AR-J,SAN JUAN,V,65-69,E,499,
1980,AR-J,SAN JUAN,V,70-74,E,568,
1980,AR-J,SAN JUAN,V,75-79,E,456,
1980,AR-J,SAN JUAN,V,80-84,E,214,
1980,AR-J,SAN JUAN,V,85+,E,124,
1991,AR-J,SAN JUAN,M,05-09,E,43,
1991,AR-J,SAN JUAN,M,10-14,E,73,
1991,AR-J,SAN JUAN,M,00-04,E,19,
1991,AR-J,SAN JUAN,M,15-19,E,122,
1991,AR-J,SAN JUAN,M,20-24,E,120,
1991,AR-J,SAN JUAN,M,25-29,E,147,
1991,AR-J,SAN JUAN,M,30-34,E,137,
1991,AR-J,SAN JUAN,M,35-39,E,187,
1991,AR-J,SAN JUAN,M,40-44,E,370,
1991,AR-J,SAN JUAN,M,45-49,E,312,
1991,AR-J,SAN JUAN,M,50-54,E,317,
1991,AR-J,SAN JUAN,M,55-59,E,294,
1991,AR-J,SAN JUAN,M,60-64,E,407,
1991,AR-J,SAN JUAN,M,65-69,E,431,
1991,AR-J,SAN JUAN,M,70-74,E,307,
1991,AR-J,SAN JUAN,M,75-79,E,287,
1991,AR-J,SAN JUAN,M,80-84,E,225,
1991,AR-J,SAN JUAN,M,85+,E,175,
1991,AR-J,SAN JUAN,V,05-09,E,59,
1991,AR-J,SAN JUAN,V,10-14,E,59,
1991,AR-J,SAN JUAN,V,00-04,E,23,
1991,AR-J,SAN JUAN,V,15-19,E,137,
1991,AR-J,SAN JUAN,V,20-24,E,134,
1991,AR-J,SAN JUAN,V,25-29,E,130,
1991,AR-J,SAN JUAN,V,30-34,E,123,
1991,AR-J,SAN JUAN,V,35-39,E,220,
1991,AR-J,SAN JUAN,V,40-44,E,336,
1991,AR-J,SAN JUAN,V,45-49,E,389,
1991,AR-J,SAN JUAN,V,50-54,E,366,
1991,AR-J,SAN JUAN,V,55-59,E,349,
1991,AR-J,SAN JUAN,V,60-64,E,386,
1991,AR-J,SAN JUAN,V,65-69,E,507,
1991,AR-J,SAN JUAN,V,70-74,E,343,
1991,AR-J,SAN JUAN,V,75-79,E,278,
1991,AR-J,SAN JUAN,V,80-84,E,204,
1991,AR-J,SAN JUAN,V,85+,E,143,
2001,AR-J,SAN JUAN,M,05-09,E,69,
2001,AR-J,SAN JUAN,M,10-14,E,78,
2001,AR-J,SAN JUAN,M,00-04,E,34,
2001,AR-J,SAN JUAN,M,15-19,E,63,
2001,AR-J,SAN JUAN,M,20-24,E,95,
2001,AR-J,SAN JUAN,M,25-29,E,142,
2001,AR-J,SAN JUAN,M,30-34,E,184,
2001,AR-J,SAN JUAN,M,35-39,E,155,
2001,AR-J,SAN JUAN,M,40-44,E,155,
2001,AR-J,SAN JUAN,M,45-49,E,174,
2001,AR-J,SAN JUAN,M,50-54,E,319,
2001,AR-J,SAN JUAN,M,55-59,E,296,
2001,AR-J,SAN JUAN,M,60-64,E,276,
2001,AR-J,SAN JUAN,M,65-69,E,241,
2001,AR-J,SAN JUAN,M,70-74,E,297,
2001,AR-J,SAN JUAN,M,75-79,E,296,
2001,AR-J,SAN JUAN,M,80-84,E,184,
2001,AR-J,SAN JUAN,M,85+,E,186,
2001,AR-J,SAN JUAN,V,05-09,E,71,
2001,AR-J,SAN JUAN,V,10-14,E,76,
2001,AR-J,SAN JUAN,V,00-04,E,17,
2001,AR-J,SAN JUAN,V,15-19,E,79,
2001,AR-J,SAN JUAN,V,20-24,E,108,
2001,AR-J,SAN JUAN,V,25-29,E,140,
2001,AR-J,SAN JUAN,V,30-34,E,180,
2001,AR-J,SAN JUAN,V,35-39,E,175,
2001,AR-J,SAN JUAN,V,40-44,E,146,
2001,AR-J,SAN JUAN,V,45-49,E,209,
2001,AR-J,SAN JUAN,V,50-54,E,337,
2001,AR-J,SAN JUAN,V,55-59,E,323,
2001,AR-J,SAN JUAN,V,60-64,E,300,
2001,AR-J,SAN JUAN,V,65-69,E,275,
2001,AR-J,SAN JUAN,V,70-74,E,258,
2001,AR-J,SAN JUAN,V,75-79,E,314,
2001,AR-J,SAN JUAN,V,80-84,E,184,
2001,AR-J,SAN JUAN,V,85+,E,130,
2010,AR-J,SAN JUAN,M,05-09,E,127,
2010,AR-J,SAN JUAN,M,10-14,E,75,
2010,AR-J,SAN JUAN,M,00-04,E,98,
2010,AR-J,SAN JUAN,M,15-19,E,143,
2010,AR-J,SAN JUAN,M,20-24,E,117,
2010,AR-J,SAN JUAN,M,25-29,E,138,
2010,AR-J,SAN JUAN,M,30-34,E,141,
2010,AR-J,SAN JUAN,M,35-39,E,161,
2010,AR-J,SAN JUAN,M,40-44,E,176,
2010,AR-J,SAN JUAN,M,45-49,E,166,
2010,AR-J,SAN JUAN,M,50-54,E,150,
2010,AR-J,SAN JUAN,M,55-59,E,167,
2010,AR-J,SAN JUAN,M,60-64,E,309,
2010,AR-J,SAN JUAN,M,65-69,E,247,
2010,AR-J,SAN JUAN,M,70-74,E,210,
2010,AR-J,SAN JUAN,M,75-79,E,175,
2010,AR-J,SAN JUAN,M,80-84,E,179,
2010,AR-J,SAN JUAN,M,85+,E,186,
2010,AR-J,SAN JUAN,V,05-09,E,127,
2010,AR-J,SAN JUAN,V,10-14,E,66,
2010,AR-J,SAN JUAN,V,00-04,E,100,
2010,AR-J,SAN JUAN,V,15-19,E,123,
2010,AR-J,SAN JUAN,V,20-24,E,161,
2010,AR-J,SAN JUAN,V,25-29,E,160,
2010,AR-J,SAN JUAN,V,30-34,E,150,
2010,AR-J,SAN JUAN,V,35-39,E,201,
2010,AR-J,SAN JUAN,V,40-44,E,192,
2010,AR-J,SAN JUAN,V,45-49,E,182,
2010,AR-J,SAN JUAN,V,50-54,E,157,
2010,AR-J,SAN JUAN,V,55-59,E,198,
2010,AR-J,SAN JUAN,V,60-64,E,295,
2010,AR-J,SAN JUAN,V,65-69,E,286,
2010,AR-J,SAN JUAN,V,70-74,E,218,
2010,AR-J,SAN JUAN,V,75-79,E,176,
2010,AR-J,SAN JUAN,V,80-84,E,138,
2010,AR-J,SAN JUAN,V,85+,E,126,
2022,AR-J,SAN JUAN,M,00-04,E,169,
2022,AR-J,SAN JUAN,M,05-09,E,173,
2022,AR-J,SAN JUAN,M,10-14,E,233,
2022,AR-J,SAN JUAN,M,15-19,E,264,
2022,AR-J,SAN JUAN,M,20-24,E,203,
2022,AR-J,SAN JUAN,M,25-29,E,267,
2022,AR-J,SAN JUAN,M,30-34,E,276,
2022,AR-J,SAN JUAN,M,35-39,E,253,
2022,AR-J,SAN JUAN,M,40-44,E,228,
2022,AR-J,SAN JUAN,M,45-49,E,238,
2022,AR-J,SAN JUAN,M,50-54,E,294,
2022,AR-J,SAN JUAN,M,55-59,E,258,
2022,AR-J,SAN JUAN,M,60-64,E,212,
2022,AR-J,SAN JUAN,M,65-69,E,222,
2022,AR-J,SAN JUAN,M,70-74,E,287,
2022,AR-J,SAN JUAN,M,75-79,E,272,
2022,AR-J,SAN JUAN,M,80-84,E,173,
2022,AR-J,SAN JUAN,M,85+,E,173,
2022,AR-J,SAN JUAN,V,00-04,E,216,
2022,AR-J,SAN JUAN,V,05-09,E,220,
2022,AR-J,SAN JUAN,V,10-14,E,258,
2022,AR-J,SAN JUAN,V,15-19,E,246,
2022,AR-J,SAN JUAN,V,20-24,E,202,
2022,AR-J,SAN JUAN,V,25-29,E,242,
2022,AR-J,SAN JUAN,V,30-34,E,321,
2022,AR-J,SAN JUAN,V,35-39,E,267,
2022,AR-J,SAN JUAN,V,40-44,E,277,
2022,AR-J,SAN JUAN,V,45-49,E,242,
2022,AR-J,SAN JUAN,V,50-54,E,253,
2022,AR-J,SAN JUAN,V,55-59,E,238,
2022,AR-J,SAN JUAN,V,60-64,E,164,
2022,AR-J,SAN JUAN,V,65-69,E,234,
2022,AR-J,SAN JUAN,V,70-74,E,245,
2022,AR-J,SAN JUAN,V,75-79,E,215,
2022,AR-J,SAN JUAN,V,80-84,E,120,
2022,AR-J,SAN JUAN,V,85+,E,105,
1869,AR-D,SAN LUIS,M,05-09,N,4797,
1869,AR-D,SAN LUIS,M,10-14,N,3340,
1869,AR-D,SAN LUIS,M,00-04,N,4717,
1869,AR-D,SAN LUIS,M,15-19,N,3231,
1869,AR-D,SAN LUIS,M,20-24,N,2801,
1869,AR-D,SAN LUIS,M,25-29,N,2154,
1869,AR-D,SAN LUIS,M,30-34,N,1804,
1869,AR-D,SAN LUIS,M,35-39,N,1225,
1869,AR-D,SAN LUIS,M,40-44,N,1153,
1869,AR-D,SAN LUIS,M,45-49,N,737,
1869,AR-D,SAN LUIS,M,50-54,N,782,
1869,AR-D,SAN LUIS,M,55-59,N,286,
1869,AR-D,SAN LUIS,M,60-64,N,325,
1869,AR-D,SAN LUIS,M,65-69,N,195,
1869,AR-D,SAN LUIS,M,70-74,N,196,
1869,AR-D,SAN LUIS,M,75-79,N,79,
1869,AR-D,SAN LUIS,M,80-84,N,113,
1869,AR-D,SAN LUIS,M,85+,N,75,
1869,AR-D,SAN LUIS,V,05-09,N,5047,
1869,AR-D,SAN LUIS,V,10-14,N,3640,
1869,AR-D,SAN LUIS,V,00-04,N,4783,
1869,AR-D,SAN LUIS,V,15-19,N,2229,
1869,AR-D,SAN LUIS,V,20-24,N,1877,
1869,AR-D,SAN LUIS,V,25-29,N,1721,
1869,AR-D,SAN LUIS,V,30-34,N,1233,
1869,AR-D,SAN LUIS,V,35-39,N,933,
1869,AR-D,SAN LUIS,V,40-44,N,777,
1869,AR-D,SAN LUIS,V,45-49,N,674,
1869,AR-D,SAN LUIS,V,50-54,N,623,
1869,AR-D,SAN LUIS,V,55-59,N,290,
1869,AR-D,SAN LUIS,V,60-64,N,437,
1869,AR-D,SAN LUIS,V,65-69,N,181,
1869,AR-D,SAN LUIS,V,70-74,N,157,
1869,AR-D,SAN LUIS,V,75-79,N,26,
1869,AR-D,SAN LUIS,V,80-84,N,87,
1869,AR-D,SAN LUIS,V,85+,N,36,
1895,AR-D,SAN LUIS,M,05-09,N,6850,
1895,AR-D,SAN LUIS,M,10-14,N,5118,
1895,AR-D,SAN LUIS,M,00-04,N,6249,
1895,AR-D,SAN LUIS,M,15-19,N,4732,
1895,AR-D,SAN LUIS,M,20-24,N,3864,
1895,AR-D,SAN LUIS,M,25-29,N,3518,
1895,AR-D,SAN LUIS,M,30-34,N,2667,
1895,AR-D,SAN LUIS,M,35-39,N,2319,
1895,AR-D,SAN LUIS,M,40-44,N,1829,
1895,AR-D,SAN LUIS,M,45-49,N,1282,
1895,AR-D,SAN LUIS,M,50-54,N,1097,
1895,AR-D,SAN LUIS,M,55-59,N,575,
1895,AR-D,SAN LUIS,M,60-64,N,685,
1895,AR-D,SAN LUIS,M,65-69,N,251,
1895,AR-D,SAN LUIS,M,70-74,N,325,
1895,AR-D,SAN LUIS,M,75-79,N,110,
1895,AR-D,SAN LUIS,M,80-84,N,164,
1895,AR-D,SAN LUIS,M,85+,N,135,
1895,AR-D,SAN LUIS,V,05-09,N,7129,
1895,AR-D,SAN LUIS,V,10-14,N,6015,
1895,AR-D,SAN LUIS,V,00-04,N,6440,
1895,AR-D,SAN LUIS,V,15-19,N,3705,
1895,AR-D,SAN LUIS,V,20-24,N,2595,
1895,AR-D,SAN LUIS,V,25-29,N,2291,
1895,AR-D,SAN LUIS,V,30-34,N,1824,
1895,AR-D,SAN LUIS,V,35-39,N,1860,
1895,AR-D,SAN LUIS,V,40-44,N,1351,
1895,AR-D,SAN LUIS,V,45-49,N,1477,
1895,AR-D,SAN LUIS,V,50-54,N,885,
1895,AR-D,SAN LUIS,V,55-59,N,651,
1895,AR-D,SAN LUIS,V,60-64,N,540,
1895,AR-D,SAN LUIS,V,65-69,N,301,
1895,AR-D,SAN LUIS,V,70-74,N,229,
1895,AR-D,SAN LUIS,V,75-79,N,89,
1895,AR-D,SAN LUIS,V,80-84,N,98,
1895,AR-D,SAN LUIS,V,85+,N,77,
1914,AR-D,SAN LUIS,M,10-14,N,7114,
1914,AR-D,SAN LUIS,M,05-09,N,8627,
1914,AR-D,SAN LUIS,M,00-04,N,9028,
1914,AR-D,SAN LUIS,M,15-19,N,6425,
1914,AR-D,SAN LUIS,M,20-24,N,5400,
1914,AR-D,SAN LUIS,M,25-29,N,4506,
1914,AR-D,SAN LUIS,M,30-34,N,3047,
1914,AR-D,SAN LUIS,M,35-39,N,2884,
1914,AR-D,SAN LUIS,M,40-44,N,2201,
1914,AR-D,SAN LUIS,M,45-49,N,1775,
1914,AR-D,SAN LUIS,M,50-54,N,1384,
1914,AR-D,SAN LUIS,M,55-59,N,928,
1914,AR-D,SAN LUIS,M,60-64,N,931,
1914,AR-D,SAN LUIS,M,65-69,N,456,
1914,AR-D,SAN LUIS,M,70-74,N,463,
1914,AR-D,SAN LUIS,M,75-79,N,209,
1914,AR-D,SAN LUIS,M,80-84,N,188,
1914,AR-D,SAN LUIS,M,85+,N,217,
1914,AR-D,SAN LUIS,V,10-14,N,7537,
1914,AR-D,SAN LUIS,V,05-09,N,8613,
1914,AR-D,SAN LUIS,V,00-04,N,9150,
1914,AR-D,SAN LUIS,V,15-19,N,5476,
1914,AR-D,SAN LUIS,V,20-24,N,4326,
1914,AR-D,SAN LUIS,V,25-29,N,3311,
1914,AR-D,SAN LUIS,V,30-34,N,2505,
1914,AR-D,SAN LUIS,V,35-39,N,2069,
1914,AR-D,SAN LUIS,V,40-44,N,1751,
1914,AR-D,SAN LUIS,V,45-49,N,1572,
1914,AR-D,SAN LUIS,V,50-54,N,1303,
1914,AR-D,SAN LUIS,V,55-59,N,959,
1914,AR-D,SAN LUIS,V,60-64,N,811,
1914,AR-D,SAN LUIS,V,65-69,N,412,
1914,AR-D,SAN LUIS,V,70-74,N,342,
1914,AR-D,SAN LUIS,V,75-79,N,174,
1914,AR-D,SAN LUIS,V,80-84,N,106,
1914,AR-D,SAN LUIS,V,85+,N,104,
1947,AR-D,SAN LUIS,M,10-14,N,10397,
